0,19
1,12
2,12
3,17
4,16
5,22
6,18
7,16
8,12
9,15
10,15
11,15
12,19
13,11
14,18
15,21
16,18
17,18
18,19
19,21
20,11
21,11
22,17
23,12
24,17
25,20
26,15
27,8
28,19
29,15
30,17
31,12
32,18
33,21
34,15
35,16
36,16
37,9
38,16
39,9
40,25
41,17
42,19
43,21
44,18
45,15
46,14
47,17
48,12
49,17
50,12
51,15
52,14
53,15
54,24
55,13
56,21
57,15
58,16
59,8
60,14
61,17
62,20
63,23
64,13
65,21
66,13
67,12
68,16
69,12
70,19
71,16
72,12
73,17
74,14
75,7
76,18
77,20
78,21
79,16
80,17
81,11
82,14
83,15
84,14
85,15
86,15
87,21
88,22
89,11
90,11
91,11
92,20
93,15
94,16
95,16
96,21
97,12
98,11
99,11
100,21
101,15
102,13
103,12
104,19
105,13
106,20
107,22
108,13
109,15
110,19
111,20
112,20
113,23
114,10
115,18
116,15
117,18
118,19
119,19
120,19
121,19
122,15
123,14
124,14
125,13
126,19
127,13
128,17
129,17
130,19
131,13
132,22
133,23
134,20
135,15
136,14
137,19
138,18
139,17
140,19
141,25
142,16
143,15
144,17
145,10
146,16
147,9
148,23
149,12
150,19
151,21
152,17
153,15
154,29
155,13
156,15
157,24
158,7
159,14
160,15
161,24
162,9
163,16
164,7
165,17
166,20
167,14
168,7
169,20
170,14
171,15
172,12
173,19
174,16
175,20
176,18
177,20
178,24
179,11
180,9
181,17
182,21
183,15
184,8
185,15
186,15
187,15
188,15
189,14
190,15
191,16
192,17
193,18
194,18
195,16
196,13
197,18
198,10
199,13
200,22
201,16
202,16
203,16
204,17
205,18
206,19
207,14
208,21
209,15
210,17
211,9
212,14
213,23
214,11
215,13
216,13
217,15
218,12
219,17
220,17
221,21
222,13
223,17
224,20
225,22
226,18
227,21
228,16
229,14
230,20
231,14
232,15
233,11
234,20
235,9
236,21
237,16
238,23
239,17
240,17
241,17
242,29
243,19
244,15
245,17
246,12
247,12
248,17
249,16
250,7
251,17
252,16
253,24
254,16
255,17
256,15
257,11
258,21
259,24
260,15
261,16
262,10
263,17
264,24
265,19
266,17
267,18
268,17
269,20
270,8
271,12
272,19
273,17
274,13
275,9
276,17
277,10
278,21
279,25
280,14
281,23
282,20
283,20
284,18
285,14
286,16
287,9
288,15
289,17
290,13
291,16
292,15
293,13
294,12
295,20
296,19
297,13
298,17
299,14
300,14
301,17
302,13
303,12
304,15
305,23
306,9
307,20
308,17
309,20
310,19
311,21
312,12
313,22
314,18
315,20
316,12
317,19
318,18
319,21
320,12
321,9
322,19
323,14
324,18
325,16
326,12
327,20
328,26
329,20
330,13
331,15
332,16
333,19
334,9
335,18
336,15
337,17
338,14
339,15
340,22
341,18
342,13
343,14
344,10
345,17
346,16
347,12
348,11
349,14
350,18
351,9
352,21
353,17
354,13
355,18
356,7
357,25
358,18
359,9
360,21
361,18
362,15
363,15
364,24
365,12
366,17
367,14
368,18
369,14
370,18
371,18
372,14
373,19
374,15
375,16
376,14
377,13
378,17
379,14
380,17
381,11
382,13
383,21
384,11
385,13
386,13
387,16
388,15
389,14
390,14
391,20
392,17
393,17
394,14
395,12
396,15
397,20
398,16
399,15
400,17
401,20
402,11
403,13
404,15
405,22
406,18
407,24
408,18
409,23
410,11
411,18
412,20
413,10
414,19
415,15
416,8
417,11
418,21
419,15
420,27
421,15
422,17
423,20
424,19
425,14
426,20
427,11
428,15
429,14
430,20
431,23
432,19
433,15
434,16
435,19
436,23
437,16
438,13
439,19
440,16
441,15
442,19
443,14
444,18
445,17
446,17
447,13
448,15
449,23
450,18
451,23
452,13
453,15
454,12
455,17
456,10
457,16
458,20
459,19
460,14
461,16
462,21
463,13
464,16
465,17
466,20
467,18
468,23
469,18
470,14
471,14
472,17
473,6
474,15
475,16
476,12
477,13
478,17
479,14
480,19
481,20
482,15
483,19
484,19
485,19
486,12
487,16
488,15
489,21
490,20
491,12
492,16
493,15
494,11
495,12
496,19
497,20
498,15
499,15
500,14
501,22
502,12
503,12
504,16
505,8
506,8
507,18
508,12
509,17
510,15
511,14
512,14
513,7
514,13
515,18
516,18
517,20
518,15
519,14
520,20
521,13
522,19
523,25
524,26
525,19
526,8
527,14
528,17
529,23
530,16
531,8
532,9
533,15
534,11
535,13
536,21
537,13
538,16
539,15
540,16
541,11
542,18
543,12
544,10
545,19
546,16
547,12
548,23
549,16
550,18
551,13
552,12
553,17
554,12
555,14
556,12
557,13
558,15
559,16
560,19
561,18
562,16
563,14
564,17
565,18
566,16
567,12
568,22
569,14
570,13
571,13
572,17
573,15
574,20
575,12
576,14
577,16
578,19
579,17
580,18
581,12
582,26
583,17
584,13
585,16
586,22
587,23
588,13
589,14
590,15
591,15
592,14
593,12
594,17
595,14
596,15
597,17
598,20
599,16
600,12
601,22
602,13
603,18
604,20
605,21
606,13
607,17
608,9
609,15
610,13
611,18
612,13
613,15
614,19
615,11
616,27
617,23
618,16
619,15
620,14
621,20
622,10
623,9
624,14
625,14
626,14
627,19
628,20
629,17
630,17
631,12
632,11
633,15
634,15
635,12
636,16
637,15
638,14
639,16
640,12
641,19
642,20
643,15
644,14
645,9
646,15
647,19
648,16
649,10
650,20
651,12
652,18
653,10
654,16
655,20
656,15
657,12
658,14
659,18
660,11
661,14
662,16
663,12
664,16
665,15
666,9
667,19
668,16
669,18
670,14
671,15
672,22
673,14
674,19
675,14
676,16
677,13
678,16
679,17
680,12
681,15
682,14
683,10
684,11
685,11
686,18
687,13
688,14
689,13
690,10
691,20
692,17
693,11
694,18
695,12
696,17
697,14
698,9
699,13
700,23
701,11
702,12
703,19
704,12
705,23
706,14
707,14
708,18
709,21
710,13
711,14
712,15
713,16
714,16
715,16
716,25
717,18
718,21
719,16
720,18
721,19
722,13
723,20
724,14
725,12
726,15
727,15
728,15
729,15
730,16
731,18
732,9
733,12
734,14
735,20
736,15
